	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	P.value.adj.BasalvsLP	P.value.adj.BasalvsML	P.value.adj.LPvsML	F	F.p.value
Gm4951	2.125511	-4.588264	-6.263828	-1.675564	-11.38806	-16.76906	-7.346504	4.673195e-07	1.158329e-08	2.432643e-05	7.021067e-06	2.987078e-07	0.0008651667	154.5243	2.938486e-08
Gm4841	-0.5513473	2.435972	2.116113	-0.3198592	6.797133	8.513806	-0.8382184	4.7034e-05	6.69543e-06	0.421447	0.0002410686	3.550153e-05	0.5450693	39.0709	1.85174e-05
F830016B08Rik	1.977121	-2.986482	-3.990306	-1.003823	-6.790524	-10.47744	-3.168885	4.741896e-05	1.01526e-06	0.009978599	0.0002425082	7.99003e-06	0.03599248	55.28009	3.855159e-06
Iigp1	5.908773	-1.952285	-3.19138	-1.239095	-5.401568	-9.106243	-3.352126	0.0002983457	3.662196e-06	0.007315714	0.001076123	2.187458e-05	0.02912483	41.09864	1.478076e-05
BC023105	-0.06506624	0.8377977	1.010977	0.1731788	1.7952	2.863141	0.3662969	0.1027832	0.0168286	0.721757	0.1498176	0.02842115	0.8014616	3.796796	0.0592318
Smim3	6.670558	1.722919	0.8886218	-0.834297	10.78642	5.869555	-5.268824	7.753935e-07	0.0001559527	0.0003606362	1.027403e-05	0.0004841739	0.003959632	59.5059	2.745365e-06
Dctn4	7.235834	-0.158736	-0.4004718	-0.2417358	-0.8830223	-2.261269	-1.31592	0.3979079	0.04720821	0.2175016	0.4738081	0.07032985	0.3336281	2.541139	0.1280243
Rbm22	6.211409	0.07717067	0.269723	0.1925523	0.6716088	2.477635	1.656115	0.5170122	0.03262416	0.1286254	0.5885551	0.0508291	0.2252879	3.108319	0.08906174
Myoz3	-1.161275	3.95926	4.163618	0.2043577	7.041987	9.373615	0.3065278	3.490397e-05	2.817896e-06	0.7654757	0.0001890169	1.772362e-05	0.8362847	45.39373	9.459143e-06
Synpo	7.15308	1.431254	2.118467	0.6872129	5.301103	8.160259	2.648517	0.0003443059	9.750431e-06	0.02433041	0.001207619	4.805422e-05	0.06707418	33.89712	3.461837e-05
Ndst1	7.843256	-0.3751547	-0.1910501	0.1841046	-2.044533	-1.040851	0.9869679	0.06806394	0.3224003	0.3468839	0.1051193	0.3851773	0.4733375	2.079165	0.1756578
Rps14	8.184202	-0.4909357	-0.2530122	0.2379235	-1.32209	-0.6729979	0.6286142	0.2155143	0.5161644	0.5436599	0.2829726	0.5771544	0.6564214	0.8652878	0.4501347
Cd74	2.514343	1.577425	2.515229	0.9378036	3.274511	6.351959	1.792389	0.008341035	8.244986e-05	0.1032547	0.0175365	0.0002806629	0.1914809	17.91067	0.0004908232
Tcof1	5.474258	1.18498	1.290922	0.1059425	7.859091	9.361777	0.6938738	1.356422e-05	2.850416e-06	0.5035245	9.030587e-05	1.784159e-05	0.6209083	49.89053	6.163915e-06
Arsi	-0.2595423	3.035249	4.711725	1.676476	4.382667	6.990334	1.871356	0.001364108	3.714842e-05	0.09073661	0.003781463	0.0001447111	0.1743275	23.79793	0.0001560909
Camk2a	0.5010386	-2.273627	-1.308266	0.9653603	-5.354685	-3.200787	2.742245	0.0003189188	0.009451902	0.02071129	0.001135676	0.01708162	0.06003296	15.44074	0.0008691076
Pdgfrb	2.511939	1.716055	2.726881	1.010826	4.223869	8.383992	2.260677	0.001751755	7.675378e-06	0.04725577	0.004674357	3.977058e-05	0.1079591	30.68014	5.335053e-05
Csf1r	0.6460657	0.6643128	0.9234819	0.259169	1.250689	2.254996	0.4887222	0.2394551	0.0477142	0.6355547	0.3090364	0.07101495	0.7323288	2.26649	0.1541396
Hmgxb3	5.898147	0.1639187	0.1199519	-0.04396685	0.8913412	0.6977153	-0.2355303	0.3936398	0.5012193	0.8185397	0.4695894	0.5626489	0.8773565	0.445395	0.6526574
Slc26a2	4.470697	0.01877853	0.8201707	0.8013922	0.09445688	4.519488	3.912757	0.9266078	0.001102739	0.002887475	0.9437585	0.00258694	0.01537456	11.88563	0.00226295
Ppargc1b	1.661856	1.604219	1.518294	-0.08592501	3.603554	4.356102	-0.1847712	0.004801483	0.001422052	0.8570936	0.01095321	0.003228199	0.902894	10.56751	0.00339977
Arhgef37	1.477549	-2.352988	-2.141846	0.2111416	-8.395756	-8.524497	0.9584655	7.580445e-06	6.62101e-06	0.3603763	5.699402e-05	3.517364e-05	0.486994	47.89347	7.421695e-06
Csnk1a1	8.728378	-0.05601158	0.2134141	0.2694257	-0.4043203	1.505469	1.942555	0.6944698	0.1630483	0.08067117	0.75024	0.2099231	0.1597084	2.067691	0.1770892
Bvht	1.372304	-0.4074983	-0.1103172	0.297181	-1.51449	-0.4846289	1.154411	0.1607797	0.6383556	0.2751128	0.2198942	0.6913829	0.3977298	1.285346	0.3184795
Carmn	-0.1838977	3.026769	3.67389	0.6471216	6.018325	8.241028	1.067793	0.0001276981	8.938349e-06	0.3106563	0.0005366317	4.501192e-05	0.4356184	34.94345	3.030741e-05
Il17b	2.033898	5.700042	8.575224	2.875182	15.33402	22.05177	5.741882	2.753255e-08	7.959867e-10	0.0001855831	1.100729e-06	6.285597e-08	0.002660406	251.3548	2.727179e-09
Pcyox1l	2.852557	0.5903866	0.1595659	-0.4308206	2.813709	0.9562116	-2.06899	0.01831882	0.3614593	0.06533016	0.0344745	0.4249404	0.1362052	4.365704	0.04328462
Grpel2	4.941163	-2.961406	-2.08104	0.8803653	-16.31308	-12.01543	5.171765	1.513383e-08	2.823591e-07	0.000414927	7.508142e-07	3.017227e-06	0.004350664	145.6598	3.913358e-08
1500015A07Rik	2.85441	-3.538644	-1.976887	1.561757	-12.08492	-6.870727	6.781585	2.674142e-07	4.296813e-05	4.794507e-05	4.739606e-06	0.0001626227	0.001248847	79.47442	7.10725e-07
Afap1l1	3.242514	1.74688	1.634247	-0.1126335	5.564554	6.536151	-0.3419859	0.0002371885	6.516342e-05	0.7394237	0.0008880749	0.0002295914	0.8156361	24.40911	0.0001405035
Ablim3	0.3243426	2.043443	2.165371	0.1219277	4.140583	6.106512	0.2329111	0.002000033	0.0001135902	0.8205177	0.005232959	0.0003689634	0.8786681	17.82902	0.0004996799
Sh3tc2	3.396805	1.410122	1.803645	0.3935228	5.738115	8.641229	1.506918	0.0001865443	5.8645e-06	0.1626822	0.0007319463	3.204383e-05	0.2686447	36.40594	2.531071e-05
Adrb2	5.118938	1.164406	1.770097	0.6056909	3.694832	6.098558	1.873494	0.004127439	0.000114791	0.09041812	0.009653484	0.0003722583	0.173882	18.08682	0.0004723487
Htr4	2.212102	-5.151852	-7.003211	-1.851358	-7.257576	-10.43018	-5.071741	2.700132e-05	1.058615e-06	0.0004801178	0.0001535384	8.243043e-06	0.004759295	61.9938	2.271159e-06
Fbxo38	5.851742	-0.3922336	-0.7966512	-0.4044177	-2.884612	-6.242313	-2.912059	0.01622	9.504407e-05	0.01547427	0.03103433	0.0003168211	0.04880052	18.56712	0.0004260587
Apcdd1	2.026833	2.782852	2.103589	-0.679263	5.30352	6.105695	-1.229402	0.0003431152	0.0001137128	0.2469992	0.001204653	0.0003691902	0.3674231	21.8475	0.0002217969
Napg	4.830576	-0.7613738	-0.7858263	-0.02445245	-6.090062	-6.905051	-0.1957574	0.0001160888	4.120324e-05	0.8487117	0.000494536	0.0001574351	0.8967454	28.22636	7.623682e-05
Piezo2	5.514019	-4.814212	-6.935499	-2.121287	-17.50537	-25.02144	-9.154985	7.628491e-09	2.290661e-10	3.489745e-06	5.201142e-07	3.921768e-08	0.0004204842	338.4764	6.294828e-10
Txnl1	6.711225	-0.272222	-0.2045284	0.06769366	-2.421737	-1.884106	0.5917714	0.03590193	0.08885228	0.5671107	0.06108354	0.1228376	0.6753435	3.254627	0.0814372
Wdr7	4.696354	0.3181838	0.1625721	-0.1556118	2.540428	1.471627	-1.22236	0.02929311	0.171809	0.249537	0.05116594	0.2201021	0.3699383	3.368588	0.07603641
Fech	4.635524	0.4359593	0.1983182	-0.237641	2.614898	1.356129	-1.402636	0.02577701	0.2048199	0.1909318	0.0460605	0.2574894	0.3028422	3.545755	0.06846795
Nars	7.524404	-0.3851181	0.1679834	0.5531015	-2.590436	1.148303	3.694231	0.02688313	0.2775101	0.004131543	0.04770161	0.3370782	0.01961501	7.225213	0.01140353
Atp8b1	4.129071	-1.05446	-1.818376	-0.7639163	-5.919742	-11.68315	-4.532456	0.0001457345	3.676298e-07	0.001080878	0.0005990974	3.670258e-06	0.008001817	63.85917	1.97917e-06
Gm6978	2.322271	0.1743237	0.4539281	0.2796043	0.8971171	2.820669	1.436802	0.3906953	0.01810122	0.1812457	0.4666441	0.03031401	0.2913481	3.582139	0.06702748
Nedd4l	7.206467	-2.999422	-2.119075	0.8803467	-15.56976	-11.05744	4.344437	2.376223e-08	6.154386e-07	0.001448313	1.009497e-06	5.440851e-06	0.009754464	127.8497	7.350999e-08
Malt1	5.374211	1.370085	2.054682	0.6845973	8.242357	13.42107	4.058522	8.925618e-06	9.887934e-08	0.00228111	6.457214e-05	1.343087e-06	0.01313141	88.03831	4.380849e-07
Zfp532	5.240457	0.2391289	0.6205052	0.3813763	1.278328	3.604471	1.998784	0.2299411	0.004794172	0.07347085	0.2986606	0.009400693	0.1487833	6.19525	0.01771766
Oacyl	2.281948	0.3244558	1.310582	0.9861264	1.833955	8.363562	5.293326	0.09647978	7.843328e-06	0.0003481665	0.1419621	4.043755e-05	0.003877888	33.60747	3.593935e-05
Sec11c	4.228266	-0.7111121	-0.4614499	0.2496622	-4.450829	-3.254012	1.577237	0.001226555	0.008635749	0.1457492	0.003458454	0.01576154	0.2472643	10.94597	0.003014445
Lman1	6.947456	0.1234212	-0.03497459	-0.1583958	0.9614461	-0.2802967	-1.217453	0.3589477	0.7849498	0.2513174	0.4346744	0.821078	0.3717891	0.8283135	0.4646
Ccbe1	2.882383	-5.298983	-6.595864	-1.296881	-10.81586	-14.10877	-4.746907	7.559901e-07	6.132226e-08	0.0007788737	1.008592e-05	9.418694e-07	0.006418819	112.6229	1.352947e-07
Pmaip1	2.511459	0.3332096	-0.6870285	-1.020238	0.662378	-1.772365	-2.149241	0.5226669	0.106672	0.05707565	0.5943146	0.1443884	0.1237968	2.724029	0.1135575
Gnal	2.141363	-0.5780528	-0.5925909	-0.0145381	-2.713424	-3.369827	-0.07297212	0.02176274	0.007100633	0.943264	0.03984514	0.01328055	0.9619145	6.20342	0.01765307
Chmp1b	5.593321	-1.597078	-1.37432	0.2227584	-12.8242	-11.66958	1.772612	1.52452e-07	3.716663e-07	0.1066292	3.271946e-06	3.702623e-06	0.1957904	101.218	2.25549e-07
Mppe1	2.204053	1.115212	0.05065452	-1.064557	4.102279	0.2616466	-3.986061	0.002126408	0.7988919	0.002563831	0.005508955	0.8325464	0.01424806	10.92626	0.003033173
Impa2	3.751629	0.7695438	1.305406	0.5358623	2.56772	4.949748	1.706654	0.02795245	0.0005747613	0.1186231	0.0492613	0.001469711	0.2119114	11.28461	0.00271333
B430212C06Rik	-0.1903079	-0.127437	1.02819	1.155627	-0.2951922	2.676767	2.617361	0.7738712	0.02317762	0.02566819	0.8211036	0.03764713	0.06963593	4.686961	0.03656092
Cidea	0.945824	-4.905659	-3.479999	1.42566	-10.51132	-7.636892	5.185725	9.853711e-07	1.741121e-05	0.0004066083	1.221281e-05	7.67202e-05	0.00429242	64.64032	1.870404e-06
Tubb6	8.2249	1.01808	2.033416	1.015336	2.575191	5.21964	2.708662	0.02759616	0.000387131	0.02194154	0.04871326	0.00104802	0.06241703	13.73724	0.001343863
Afg3l2	5.845364	0.1299521	0.01500911	-0.114943	1.209104	0.1496524	-1.052565	0.2543706	0.8840073	0.3172534	0.3250149	0.9056491	0.4426913	0.864069	0.4506028
Prelid3a	0.003637677	1.369765	0.07360419	-1.296161	3.860393	0.3103787	-3.716642	0.003144674	0.7626308	0.00398147	0.007652002	0.8015709	0.01919986	9.601049	0.004686414
Spire1	4.952172	0.4418066	-0.2095497	-0.6513564	3.270616	-1.769179	-4.752075	0.00839623	0.1072252	0.0007728093	0.01763403	0.1449406	0.006387673	12.12718	0.002107565
Cep76	3.57983	0.9527696	1.210058	0.2572888	4.817114	7.365621	1.254107	0.0007006421	2.378975e-05	0.2382614	0.002168965	9.899056e-05	0.3574688	26.15709	0.0001052129
Psmg2	3.094071	0.7475647	0.07505854	-0.6725061	2.698968	0.3468229	-2.442097	0.02231009	0.7358956	0.03467218	0.04073522	0.7784464	0.08603108	4.455284	0.04127055
Ptpn2	6.808214	-0.8239041	-0.7796978	0.04420628	-3.289926	-3.198523	0.1715826	0.008126239	0.009488329	0.8671803	0.01715837	0.01713858	0.9099189	7.027152	0.0123753
Seh1l	6.46872	-0.02925982	0.1436377	0.1728975	-0.266695	1.369746	1.557286	0.7951104	0.2006681	0.1503885	0.8386732	0.2528613	0.2532811	1.456794	0.2783645
4930549G23Rik	-0.4116168	-0.8923018	0.5904354	1.482737	-1.864984	1.338599	3.189787	0.09169221	0.2102707	0.009630213	0.1360057	0.2636542	0.0350616	5.14823	0.02896589
Cep192	4.907521	0.75365	0.6597633	-0.09388672	5.475412	5.419198	-0.6687922	0.00026877	0.0002909813	0.5187337	0.0009831452	0.0008186485	0.6342914	19.89001	0.0003240838
Ldlrad4	4.952778	-2.433523	-0.6405114	1.793012	-7.985288	-2.189798	5.953412	1.17984e-05	0.0532935	0.0001392841	8.095547e-05	0.07842527	0.002230081	34.66495	3.138871e-05
Fam210a	5.875617	-0.3189739	0.3586635	0.6776373	-1.650969	1.966435	3.452823	0.1296851	0.0775358	0.006175808	0.1828885	0.1092017	0.02599978	6.168509	0.01793107
Rnmt	4.711658	-0.3244136	0.02046629	0.3448799	-2.321603	0.161855	2.435919	0.0425999	0.8746363	0.0350409	0.07048878	0.8975604	0.08670034	3.782994	0.05969915
Mc5r	-0.8949704	-2.544197	-0.2534485	2.290748	-4.586804	-0.4633485	4.736412	0.0009941301	0.6530123	0.000791343	0.002908111	0.7042557	0.006475762	14.52061	0.001094622
Tcf4	5.988777	1.154124	1.13635	-0.0177738	7.484761	7.943825	-0.1151178	2.072119e-05	1.234938e-05	0.9106253	0.0001250518	5.803874e-05	0.9403112	39.67645	1.729359e-05
Ccdc68	3.582606	-0.7613179	-2.169534	-1.408216	-2.815288	-9.850623	-5.63458	0.01826921	1.791784e-06	0.000215173	0.03439041	1.23734e-05	0.002911397	45.35169	9.498778e-06
Rab27b	4.22971	-1.590194	-2.874364	-1.284171	-5.795803	-11.85408	-5.113256	0.0001723906	3.207031e-07	0.0004518225	0.0006858821	3.322807e-06	0.004574273	66.65272	1.621594e-06
Dynap	-2.209442	-6.289771	-2.998853	3.290918	-8.929903	-4.057427	7.293706	4.36805e-06	0.002285127	2.587796e-05	3.773315e-05	0.004900908	0.0008909784	49.14998	6.598037e-06
4930503L19Rik	1.191412	3.484695	4.40971	0.9250148	7.437239	11.79092	1.681629	2.189041e-05	3.372336e-07	0.1234847	0.0001303631	3.443034e-06	0.2187343	64.92872	1.832069e-06
Poli	2.726371	-1.628159	-2.224688	-0.5965286	-4.273494	-6.697957	-1.866554	0.001619447	5.318433e-05	0.09145591	0.004367163	0.0001936331	0.1750828	22.16855	0.0002089746
Mbd2	6.069065	-0.08477281	-0.06254344	0.02222936	-0.6425529	-0.5023482	0.1657849	0.5349349	0.6262745	0.8716225	0.6058983	0.6801428	0.9133804	0.2308315	0.7979787
Mex3c	7.105315	0.5126904	1.411581	0.8988902	2.440774	6.976166	4.364502	0.03475081	3.7791e-05	0.001403454	0.05942838	0.0001468459	0.00953162	24.55447	0.0001370755
Smad4	6.616372	-0.312424	0.08243438	0.3948584	-2.780317	0.7638728	3.468837	0.01940005	0.4625453	0.006012192	0.03616357	0.5252251	0.02550301	6.781535	0.01372211
Elac1	2.742936	-0.6690313	-0.07492505	0.5941062	-2.850264	-0.361336	2.615939	0.0172046	0.7253486	0.02573097	0.03262362	0.768919	0.06973856	5.030776	0.03070404
Me2	3.339605	1.545204	1.580897	0.0356933	5.748036	7.365019	0.1265654	0.000184024	2.380646e-05	0.9017873	0.000725149	9.903062e-05	0.9344811	28.853	6.942451e-05
Mapk4	0.6019648	-0.4819073	-0.4394331	0.04247422	-0.8726719	-0.9844142	0.0817494	0.4032632	0.3480774	0.9364554	0.4787573	0.4114579	0.9577665	0.5749436	0.5802549
Ska1	0.6710442	3.473716	2.659613	-0.8141027	6.993568	7.995327	-1.506146	3.700342e-05	1.166906e-05	0.162877	0.0001976297	5.545678e-05	0.2689029	37.66906	2.177301e-05
Cxxc1	6.249933	0.221446	0.2506271	0.02918114	2.157837	2.577347	0.2811235	0.0562531	0.02749419	0.7843335	0.08916083	0.0437584	0.8503436	3.790543	0.059443
Mbd1	6.918549	-1.796401	-0.8100348	0.986366	-5.11414	-2.370354	2.729967	0.0004512392	0.03919896	0.02115285	0.001507042	0.05968234	0.06082151	13.07522	0.001609154
Cfap53	0.04864047	-1.159684	-0.4086596	0.751024	-3.210127	-1.294547	2.296397	0.009303164	0.2245039	0.04446934	0.01925519	0.2792961	0.1034362	5.735288	0.02185859
Myo5b	4.467891	-3.721952	-3.947155	-0.225203	-22.60145	-25.10803	-1.667026	6.246914e-10	2.213804e-10	0.1264039	1.385922e-07	3.914189e-08	0.222821	381.261	3.495256e-10
Acaa2	6.016913	0.1310084	0.1836468	0.05263836	0.8220369	1.224726	0.3256558	0.4301764	0.248682	0.7513813	0.5062795	0.3058631	0.8250748	0.7599239	0.4928538
Lipg	3.874684	4.326857	4.746756	0.4198994	15.76898	21.17996	1.423885	2.101524e-08	1.183346e-09	0.184857	9.295255e-07	7.134391e-08	0.295488	231.3266	4.099777e-09
Rpl17	3.506682	-0.6961277	-0.02732355	0.6688041	-3.680263	-0.1611159	3.578794	0.004228045	0.8752032	0.00500338	0.009844309	0.8980117	0.02239982	8.792293	0.006233971
Snord58b	0.003124174	-0.3391478	0.463346	0.8024938	-1.023612	1.581121	2.462782	0.3300882	0.1448609	0.03346518	0.4050964	0.1890673	0.08364499	3.202102	0.08408083
BC031181	5.046606	-0.1617925	-0.6318159	-0.4700234	-1.023291	-4.438713	-2.939784	0.3302328	0.001249889	0.01475621	0.4052383	0.002884693	0.04716386	9.772072	0.004420944
Dym	5.313406	-0.2831189	-0.3107163	-0.02759736	-2.078598	-2.474945	-0.1993774	0.064285	0.03277493	0.8459541	0.09995677	0.05102874	0.8951397	3.490914	0.07070998
Smad7	7.27058	1.236232	1.187852	-0.04838037	7.600651	7.520417	-0.3035512	1.814407e-05	1.988837e-05	0.7676772	0.0001122123	8.540086e-05	0.8378718	38.13403	2.062222e-05
Ctif	4.195005	0.5905756	1.012031	0.421455	3.682679	7.172049	2.541546	0.004211191	2.987666e-05	0.02923696	0.009811604	0.0001204112	0.07608359	23.72014	0.0001582206
Zbtb7c	3.947427	0.9305269	2.562262	1.631735	2.959871	8.356215	4.670104	0.01425713	7.904698e-06	0.000875199	0.02780796	4.066395e-05	0.006919756	33.40708	3.68887e-05
Smad2	6.03904	-0.4509327	-0.3345038	0.1164289	-3.818953	-2.993477	0.9676144	0.003365161	0.01346014	0.3560044	0.008116455	0.0232693	0.4828601	8.158283	0.007890425
Ier3ip1	4.929922	-0.02388191	0.0703905	0.09427241	-0.181173	0.5912799	0.7033568	0.8598429	0.5674273	0.4978456	0.8914893	0.6256158	0.6159501	0.2918516	0.7530152
Hdhd2	3.820512	0.02778379	-0.2355169	-0.2633007	0.1731673	-1.740715	-1.652959	0.865967	0.1122844	0.1292745	0.8967637	0.1508892	0.2261413	1.923218	0.1963676
Pias2	6.010597	-0.1776746	0.3410617	0.5187363	-1.629024	3.308291	4.689878	0.1342929	0.00787774	0.0008492471	0.1884171	0.0145356	0.006805052	11.85768	0.002281799
Rnf165	-1.022605	2.334401	3.902063	1.567662	4.943349	8.816448	2.682229	0.0005802455	4.899778e-06	0.0229611	0.001852465	2.765921e-05	0.06441748	36.29603	2.565004e-05
8030462N17Rik	4.679452	-0.04763929	0.3520215	0.3996608	-0.2952375	2.41259	2.429174	0.7738376	0.03646823	0.03544785	0.8211036	0.05591449	0.08748979	3.927586	0.05501421
Gm19578	-0.1961313	-0.7159713	0.8545259	1.570497	-1.427543	1.873285	3.10624	0.1838281	0.09044917	0.01110198	0.2465328	0.1246876	0.03871566	5.061061	0.03024417
Haus1	2.990607	0.9757463	0.7369717	-0.2387746	3.997133	3.775676	-0.9575612	0.002518353	0.003612728	0.3608105	0.006352571	0.007340471	0.4873909	10.32304	0.003680226
Atp5a1	9.475024	0.4320035	0.2952629	-0.1367406	3.054405	1.988196	-0.9682935	0.01212873	0.07477867	0.3556814	0.02421415	0.1057769	0.4824689	4.738903	0.03559521
Pstpip2	2.544461	-3.014949	-2.418259	0.5966899	-8.531873	-7.407219	2.160993	6.570195e-06	2.266578e-05	0.055954	5.096094e-05	9.519979e-05	0.1220846	43.99054	1.089686e-05
Epg5	5.148697	-1.013673	-1.326321	-0.3126489	-6.19882	-8.801002	-1.912459	0.0001006012	4.977458e-06	0.08479159	0.0004392701	2.797343e-05	0.1656832	39.79398	1.706744e-05
Slc14a1	0.2940557	3.517004	1.903441	-1.613563	3.996174	3.733228	-1.770083	0.002522259	0.003874066	0.1070678	0.006356584	0.007791053	0.1964667	10.76081	0.003196017
Setbp1	6.347475	-1.021626	-0.6362666	0.3853598	-7.7494	-5.033819	2.857295	1.533336e-05	0.0005076197	0.01699827	9.940369e-05	0.001318459	0.05201622	31.18332	4.973571e-05
Pard6g	3.58737	3.520504	4.123306	0.6028025	13.59833	19.44011	2.138657	8.724026e-08	2.742207e-09	0.05810425	2.2953e-06	1.186375e-07	0.1252697	187.6118	1.142662e-08
Adnp2	5.138517	-0.3328497	-0.8298471	-0.4969974	-2.227713	-6.102212	-3.29402	0.0499767	0.0001142376	0.008070145	0.08083838	0.0003707218	0.03118508	17.64598	0.0005202398
Rbfa	2.805151	0.2420405	-0.1467289	-0.3887694	0.947138	-0.7072284	-1.558193	0.3658429	0.4955385	0.1501748	0.4413799	0.5572117	0.2530127	1.274041	0.3213605
Txnl4a	7.249809	0.118279	0.4710835	0.3528045	0.9070894	3.706994	2.705244	0.3856479	0.004045365	0.02207078	0.4615293	0.008084368	0.06257108	7.293326	0.01109067
Hsbp1l1	0.9597206	-0.6451459	-0.9330486	-0.2879028	-2.010808	-3.680212	-0.9914194	0.07201168	0.004228406	0.3448105	0.1103505	0.008403303	0.4709221	6.139	0.01817015
Slc66a2	8.147964	1.059577	1.284631	0.2250542	4.010159	4.889223	0.8793234	0.002465932	0.0006289262	0.3998161	0.006240509	0.001589029	0.5254564	13.58636	0.001399398
Kcng2	-1.636229	1.955936	3.505043	1.549107	2.678486	5.125996	1.74066	0.02310924	0.0004435	0.1122944	0.04191511	0.001177136	0.2036511	12.10449	0.002121603
Ctdp1	4.987054	0.03442723	0.4249145	0.3904873	0.1395176	1.890048	1.550431	0.8918047	0.08798655	0.1520121	0.9160401	0.1218219	0.2554391	1.99408	0.1866132
Nfatc1	4.883824	2.190845	1.565476	-0.6253688	8.803195	7.56599	-2.477019	4.966346e-06	1.887637e-05	0.03265863	4.169046e-05	8.188549e-05	0.08221497	46.7879	8.25028e-06
Atp9b	6.208858	-0.3205877	-0.1971075	0.1234802	-2.731645	-1.765987	1.03354	0.02109195	0.1077819	0.3256439	0.03877956	0.1455665	0.4510033	3.882421	0.05642863
Mbp	5.78817	-3.230785	-2.965245	0.2655399	-12.68128	-12.02305	1.06666	1.695588e-07	2.806752e-07	0.3111435	3.510997e-06	3.006557e-06	0.4359752	102.1503	2.158855e-07
Zfp236	5.935743	-0.1980804	-0.1572011	0.04087929	-1.648545	-1.390679	0.3343754	0.130187	0.1944238	0.7449876	0.1834299	0.2456796	0.8199615	1.587182	0.2518701
Zfp516	6.191278	-0.335168	-0.2360164	0.09915152	-1.529955	-1.132882	0.4443886	0.1569545	0.2836354	0.6662028	0.215581	0.3435331	0.7572186	1.273639	0.3214636
Tshz1	4.716629	1.663064	1.718748	0.05568453	12.35904	14.71102	0.4027833	2.163629e-07	4.10535e-08	0.6955643	4.137721e-06	7.08401e-07	0.7807503	122.6853	8.966816e-08
Zadh2	3.835403	1.578537	1.377655	-0.2008822	11.08869	12.01751	-1.362267	5.994493e-07	2.818979e-07	0.2029394	8.488858e-06	3.014604e-06	0.3169611	89.16187	4.125102e-07
Zfp407	4.729978	-0.2992022	-0.148182	0.1510202	-2.70934	-1.479657	1.353774	0.02191599	0.1696943	0.205545	0.04009422	0.2176373	0.3199201	3.785826	0.05960288
Cndp2	4.957984	0.2154747	-0.3103314	-0.5258061	1.392412	-2.263487	-3.351156	0.1939145	0.04703052	0.007327689	0.2580542	0.07010939	0.02914715	6.087159	0.01859949
Cyb5a	5.284105	-1.529285	-0.05509991	1.474185	-10.94729	-0.4151973	10.39156	6.756263e-07	0.6867454	1.09555e-06	9.303674e-06	0.7348523	0.0002673806	75.99781	8.773254e-07
Timm21	2.965838	0.6395055	0.5682313	-0.07127414	3.333771	3.714604	-0.3684011	0.007545848	0.003994878	0.7202358	0.01610941	0.007999485	0.8003447	8.286972	0.007515119
Socs6	4.726222	-0.267099	0.02316419	0.2902632	-1.552211	0.1487777	1.664582	0.1515892	0.8846798	0.1268985	0.209054	0.9061387	0.2232814	1.733961	0.2255767
Rttn	3.298118	0.202828	0.5432714	0.3404434	1.049096	3.280109	1.743934	0.318771	0.008262363	0.1117015	0.3937312	0.01516122	0.2029244	4.940646	0.03212312
Tmx3	6.268341	0.03480585	-0.04816983	-0.08297568	0.2119863	-0.3090484	-0.4977067	0.8363663	0.7636131	0.6294281	0.8717944	0.8023621	0.7268872	0.1293266	0.8801296
Ighmbp2	2.901853	-0.3971128	-0.5794949	-0.1823821	-2.040988	-3.557544	-0.9852189	0.06846905	0.00518368	0.347701	0.1056282	0.01007261	0.4742451	5.899432	0.02025956
Mrpl21	3.337711	0.1889943	-0.05058291	-0.2395772	0.9861053	-0.3231231	-1.260155	0.3472867	0.7532421	0.2361612	0.4224933	0.793493	0.3549656	0.888	0.4415167
Cpt1a	6.824654	0.1182527	-0.5848812	-0.7031339	0.9262365	-4.701706	-5.368925	0.3760863	0.0008341145	0.0003125142	0.4519438	0.002034628	0.003647686	17.25565	0.0005675792
Gal	0.02705753	3.275375	3.390335	0.11496	4.882635	6.910144	0.151217	0.0006351425	4.09481e-05	0.8828047	0.001998511	0.0001566315	0.9206806	23.47986	0.0001650217
Ppp6r3	7.345688	-0.1520929	-0.1763439	-0.02425106	-1.186707	-1.396723	-0.1862535	0.2627084	0.192652	0.8559615	0.333989	0.243705	0.9020413	1.131204	0.3605979
Lrp5	8.020732	0.3286558	-0.3081492	-0.636805	2.07552	-1.919006	-3.944559	0.06461811	0.0838789	0.002742101	0.1004412	0.1170035	0.01484049	7.849694	0.008886
1810055G02Rik	4.477049	1.135872	0.6939305	-0.441942	7.713361	5.620016	-2.939573	1.596805e-05	0.0002195643	0.01476155	0.00010219	0.0006478467	0.04717013	33.16097	3.809614e-05
Kmt5b	6.605814	-1.002773	-0.4068499	0.5959235	-8.509319	-3.584657	4.951286	6.726932e-06	0.004954792	0.0005734508	5.183149e-05	0.00967763	0.005304515	36.59109	2.475119e-05
Chka	8.369491	-2.042255	-0.1287203	1.913535	-8.671869	-0.5473675	8.012072	5.681885e-06	0.5961028	1.145672e-05	4.577229e-05	0.6518329	0.0006483017	46.56333	8.431888e-06
Tcirg1	6.310373	-1.352595	-1.239514	0.113081	-9.76328	-9.289644	0.7934987	1.944e-06	3.057623e-06	0.4458652	2.047573e-05	1.88949e-05	0.5691714	60.73822	2.497003e-06
